"Year","Mean","Min","Max","Type"
2072,8.95722168715274,8.62016134352976,9.25464184535413,"Surface withdrawal"
2073,8.61215472962876,8.13712890144109,9.60437190783891,"Surface withdrawal"
2074,8.60091870237166,7.37451288758944,9.97952151766473,"Surface withdrawal"
2075,9.11783295193438,8.30070537665744,10.3274163626889,"Surface withdrawal"
2076,8.69869133147018,7.59922860262009,9.82160762695376,"Surface withdrawal"
2077,8.01306443287485,6.91252406861634,9.73702482408131,"Surface withdrawal"
2078,6.82374200493986,5.03761666797212,9.78295184967704,"Surface withdrawal"
2079,7.42690924572484,6.25605456429999,9.20017768189841,"Surface withdrawal"
2080,7.97879550995044,7.10283259981138,8.66597198455365,"Surface withdrawal"
2081,7.92140234650904,6.42356958620144,9.10342802039749,"Surface withdrawal"
2082,7.91240949182426,6.46719370278962,9.87571731448763,"Surface withdrawal"
2083,8.50999692982741,5.68659079303094,10.2394376145588,"Surface withdrawal"
2084,8.16775771773814,7.25984057507987,8.97424097018848,"Surface withdrawal"
2085,8.42826264576677,7.59206108597285,9.91726507132996,"Surface withdrawal"
2086,8.71136991809048,7.32024936406382,10.0648891815368,"Surface withdrawal"
2087,7.14024740353017,4.36981732295367,9.22684532350424,"Surface withdrawal"
2088,8.20096372095566,7.3735107408315,9.16090933683722,"Surface withdrawal"
2089,7.93887849469096,7.20486189646024,8.34448346432184,"Surface withdrawal"
2090,8.27991899550558,7.81584896524795,9.03303776196125,"Surface withdrawal"
2091,7.34080559877351,5.6702479401892,10.1838178877888,"Surface withdrawal"
2092,7.2427840046422,3.96366263149107,9.23266467105263,"Surface withdrawal"
2093,7.6810511609376,6.55617956371986,8.89778153643257,"Surface withdrawal"
2094,7.82684332543427,3.59958737742017,10.1695964518895,"Surface withdrawal"
2095,7.44666008409216,5.20816508131329,8.85142664118112,"Surface withdrawal"
2096,6.52459371250031,4.01292631490506,8.98659100177596,"Surface withdrawal"
2097,6.94539885593204,5.53016141299755,8.97050095779113,"Surface withdrawal"
2098,6.84753138603494,3.43658353342111,10.1826791182682,"Surface withdrawal"
2099,5.74827053949041,3.17881174425038,9.20367849136226,"Surface withdrawal"
